Date,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
31/08/20,Karnataka,-,-,242229,5589,335928
31/08/20,Kerala,-,-,49849,287,73855
31/08/20,Ladakh,-,-,1757,34,2638
31/08/20,Madhya Pradesh,-,-,47467,1374,62433
31/08/20,Maharashtra,-,-,562401,24399,780689
31/08/20,Manipur,-,-,4239,28,6112
31/08/20,Meghalaya,-,-,1049,10,2343
31/08/20,Mizoram,-,-,589,0,1011
31/08/20,Nagaland,-,-,3026,9,3922
31/08/20,Odisha,-,-,73233,482,100934
31/08/20,Puducherry,-,-,8968,221,14127
31/08/20,Punjab,-,-,35747,1404,52526
31/08/20,Rajasthan,-,-,65093,1043,80227
31/08/20,Sikkim,-,-,1220,3,1627
31/08/20,Tamil Nadu,-,-,362133,7231,422085
31/08/20,Telengana,-,-,92837,827,124963
31/08/20,Tripura,-,-,7433,103,11644
31/08/20,Uttarakhand,-,-,13066,257,19235
31/08/20,Uttar Pradesh,-,-,167543,3423,225632
31/08/20,West Bengal,-,-,130952,3176,159785
01/09/20,Andaman and Nicobar Islands,-,-,2647,46,3132
01/09/20,Andhra Pradesh,-,-,330526,3969,434771
01/09/20,Arunachal Pradesh,-,-,2885,7,4112
01/09/20,Assam,-,-,85461,306,109040
01/09/20,Bihar,-,-,119540,582,136457
01/09/20,Chandigarh,-,-,2431,56,4346
01/09/20,Chhattisgarh,-,-,16989,277,31503
01/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2081,2,2367
01/09/20,Delhi,-,-,155678,4444,174748
01/09/20,Goa,-,-,13577,192,17418
01/09/20,Gujarat,-,-,77756,3020,96300
01/09/20,Haryana,-,-,52672,689,64732
01/09/20,Himachal Pradesh,-,-,4515,38,6116
01/09/20,Jammu and Kashmir,-,-,29015,703,37698
01/09/20,Jharkhand,-,-,27143,417,41656
01/09/20,Karnataka,-,-,249467,5702,342423
01/09/20,Kerala,-,-,51538,294,75385
01/09/20,Ladakh,-,-,1874,34,2681
01/09/20,Madhya Pradesh,-,-,48657,1394,63965
01/09/20,Maharashtra,-,-,573559,24583,792541
01/09/20,Manipur,-,-,4330,28,6252
01/09/20,Meghalaya,-,-,1162,10,2368
01/09/20,Mizoram,-,-,591,0,1011
01/09/20,Nagaland,-,-,3067,9,3950
01/09/20,Odisha,-,-,77286,492,103536
01/09/20,Puducherry,-,-,9334,228,14411
01/09/20,Punjab,-,-,37027,1453,53992
01/09/20,Rajasthan,-,-,66812,1056,81693
01/09/20,Sikkim,-,-,1225,3,1652
01/09/20,Tamil Nadu,-,-,368141,7322,428041
01/09/20,Telengana,-,-,95162,836,127697
01/09/20,Tripura,-,-,7674,113,12153
01/09/20,Uttarakhand,-,-,13650,269,19827
01/09/20,Uttar Pradesh,-,-,172140,3486,230414
01/09/20,West Bengal,-,-,134270,3228,162778
02/09/20,Andaman and Nicobar Islands,-,-,2714,46,3160
02/09/20,Andhra Pradesh,-,-,339876,4053,445139
02/09/20,Arunachal Pradesh,-,-,2979,7,4212
02/09/20,Assam,-,-,86895,315,111724
02/09/20,Bihar,-,-,121560,621,138349
02/09/20,Chandigarh,-,-,2551,57,4550
02/09/20,Chhattisgarh,-,-,17567,287,33387
02/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2122,2,2386
02/09/20,Delhi,-,-,156728,4462,177060
02/09/20,Goa,-,-,13850,194,18006
02/09/20,Gujarat,-,-,78887,3034,97629
02/09/20,Haryana,-,-,53835,706,66426
02/09/20,Himachal Pradesh,-,-,4688,40,6255
02/09/20,Jammu and Kashmir,-,-,29484,717,38223
02/09/20,Jharkhand,-,-,28149,428,43833
02/09/20,Karnataka,-,-,254626,5837,351481
02/09/20,Kerala,-,-,53649,298,76525
02/09/20,Ladakh,-,-,1978,35,2733
02/09/20,Madhya Pradesh,-,-,49992,1426,65490
02/09/20,Maharashtra,-,-,584537,24903,808306
02/09/20,Manipur,-,-,4450,29,6382
02/09/20,Meghalaya,-,-,1235,12,2440
02/09/20,Mizoram,-,-,612,0,1020
02/09/20,Nagaland,-,-,3201,9,4003
02/09/20,Odisha,-,-,80770,503,106561
02/09/20,Puducherry,-,-,9675,240,14766
02/09/20,Punjab,-,-,38147,1512,55508
02/09/20,Rajasthan,-,-,68124,1069,83163
02/09/20,Sikkim,-,-,1237,4,1670
02/09/20,Tamil Nadu,-,-,374172,7418,433969
02/09/20,Telengana,-,-,97402,846,130589
02/09/20,Tripura,-,-,7847,118,12702
02/09/20,Uttarakhand,-,-,14076,280,20398
02/09/20,Uttar Pradesh,-,-,176677,3542,235757
02/09/20,West Bengal,-,-,137616,3283,165721
03/09/20,Andaman and Nicobar Islands,-,-,2758,47,3186
03/09/20,Andhra Pradesh,-,-,348330,4125,455531
03/09/20,Arunachal Pradesh,-,-,3075,7,4360
03/09/20,Assam,-,-,88729,323,115279
03/09/20,Bihar,-,-,123794,646,141441
03/09/20,Chandigarh,-,-,2670,59,4789
03/09/20,Chhattisgarh,-,-,18220,299,35683
03/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2141,2,2435
03/09/20,Delhi,-,-,158586,4481,179569
03/09/20,Goa,-,-,14059,204,18642
03/09/20,Gujarat,-,-,79929,3046,98888
03/09/20,Haryana,-,-,54875,721,68218
03/09/20,Himachal Pradesh,-,-,4760,43,6416
03/09/20,Jammu and Kashmir,-,-,30079,732,38864
03/09/20,Jharkhand,-,-,29747,438,44862
03/09/20,Karnataka,-,-,260913,5950,361341
03/09/20,Kerala,-,-,55778,305,78072
03/09/20,Ladakh,-,-,2007,35,2785
03/09/20,Madhya Pradesh,-,-,51124,1453,66914
03/09/20,Maharashtra,-,-,598496,25195,825739
03/09/20,Manipur,-,-,4607,29,6507
03/09/20,Meghalaya,-,-,1318,13,2517
03/09/20,Mizoram,-,-,661,0,1020
03/09/20,Nagaland,-,-,3223,9,4017
03/09/20,Odisha,-,-,84073,514,109780
03/09/20,Puducherry,-,-,9968,253,15157
03/09/20,Punjab,-,-,39742,1618,56989
03/09/20,Rajasthan,-,-,70674,1081,84674
03/09/20,Sikkim,-,-,1269,4,1704
03/09/20,Tamil Nadu,-,-,380063,7516,439959
03/09/20,Telengana,-,-,100013,856,133406
03/09/20,Tripura,-,-,8033,126,13292
03/09/20,Uttarakhand,-,-,14501,291,21234
03/09/20,Uttar Pradesh,-,-,181364,3616,241439
03/09/20,West Bengal,-,-,140913,3339,168697
04/09/20,Andaman and Nicobar Islands,-,-,2823,48,3223
04/09/20,Andhra Pradesh,-,-,358009,4200,465730
04/09/20,Arunachal Pradesh,-,-,3167,7,4574
04/09/20,Assam,-,-,90700,330,118333
04/09/20,Bihar,-,-,124976,672,142967
04/09/20,Chandigarh,-,-,2883,63,5065
04/09/20,Chhattisgarh,-,-,18950,315,37967
04/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2154,2,2450
04/09/20,Delhi,-,-,160114,4500,182306
04/09/20,Goa,-,-,14361,212,19355
04/09/20,Gujarat,-,-,81055,3062,100213
04/09/20,Haryana,-,-,55889,740,70099
04/09/20,Himachal Pradesh,-,-,4859,48,6615
04/09/20,Jammu and Kashmir,-,-,30759,743,39943
04/09/20,Jharkhand,-,-,30886,444,46480
04/09/20,Karnataka,-,-,268035,6054,370206
04/09/20,Kerala,-,-,57728,315,79625
04/09/20,Ladakh,-,-,2039,35,2840
04/09/20,Madhya Pradesh,-,-,52215,1483,68586
04/09/20,Maharashtra,-,-,612484,25586,843844
04/09/20,Manipur,-,-,4774,32,6609
04/09/20,Meghalaya,-,-,1393,13,2626
04/09/20,Mizoram,-,-,671,0,1040
04/09/20,Nagaland,-,-,3324,9,4066
04/09/20,Odisha,-,-,87351,522,113411
04/09/20,Puducherry,-,-,10279,260,15581
04/09/20,Punjab,-,-,41271,1690,58515
04/09/20,Rajasthan,-,-,71220,1095,86227
04/09/20,Sikkim,-,-,1304,4,1738
04/09/20,Tamil Nadu,-,-,386173,7608,445851
04/09/20,Telengana,-,-,102024,866,135884
04/09/20,Tripura,-,-,8212,129,13816
04/09/20,Uttarakhand,-,-,15009,300,22180
04/09/20,Uttar Pradesh,-,-,185812,3691,247101
04/09/20,West Bengal,-,-,144248,3394,171681
05/09/20,Andaman and Nicobar Islands,-,-,2863,49,3257
05/09/20,Andhra Pradesh,-,-,370163,4276,476506
05/09/20,Arunachal Pradesh,-,-,3280,7,4775
05/09/20,Assam,-,-,92720,345,121224
05/09/20,Bihar,-,-,126371,701,144104
05/09/20,Chandigarh,-,-,3105,68,5268
05/09/20,Chhattisgarh,-,-,19625,337,40634
05/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2180,2,2467
05/09/20,Delhi,-,-,161865,4513,185220
05/09/20,Goa,-,-,14747,220,19863
05/09/20,Gujarat,-,-,82273,3076,101533
05/09/20,Haryana,-,-,57171,759,71983
05/09/20,Himachal Pradesh,-,-,4965,50,6830
05/09/20,Jammu and Kashmir,-,-,31435,755,40990
05/09/20,Jharkhand,-,-,32043,447,48039
05/09/20,Karnataka,-,-,274196,6170,379486
05/09/20,Kerala,-,-,60444,326,82104
05/09/20,Ladakh,-,-,2085,35,2935
05/09/20,Madhya Pradesh,-,-,53257,1513,70244
05/09/20,Maharashtra,-,-,625773,25964,863062
05/09/20,Manipur,-,-,4899,35,6699
05/09/20,Meghalaya,-,-,1468,14,2734
05/09/20,Mizoram,-,-,683,0,1046
05/09/20,Nagaland,-,-,3361,10,4107
05/09/20,Odisha,-,-,90331,531,116678
05/09/20,Puducherry,-,-,10674,280,16164
05/09/20,Punjab,-,-,42543,1739,60013
05/09/20,Rajasthan,-,-,71899,1108,87797
05/09/20,Sikkim,-,-,1329,5,1843
05/09/20,Tamil Nadu,-,-,392507,7687,451827
05/09/20,Telengana,-,-,104603,877,138395
05/09/20,Tripura,-,-,8483,136,14507
05/09/20,Uttarakhand,-,-,15511,312,23011
05/09/20,Uttar Pradesh,-,-,190818,3762,253175
05/09/20,West Bengal,-,-,147553,3452,174659
06/09/20,Andaman and Nicobar Islands,-,-,2904,50,3292
06/09/20,Andhra Pradesh,-,-,382104,4347,487331
06/09/20,Arunachal Pradesh,-,-,3381,8,4914
06/09/20,Assam,-,-,95063,352,123922
06/09/20,Bihar,-,-,128503,735,145832
06/09/20,Chandigarh,-,-,3290,69,5502
06/09/20,Chhattisgarh,-,-,20487,356,43163
06/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2234,2,2537
06/09/20,Delhi,-,-,163785,4538,188193
06/09/20,Goa,-,-,15281,229,20455
06/09/20,Gujarat,-,-,83419,3091,102844
06/09/20,Haryana,-,-,58580,781,74272
06/09/20,Himachal Pradesh,-,-,4986,54,7018
06/09/20,Jammu and Kashmir,-,-,31924,770,42241
06/09/20,Jharkhand,-,-,34330,462,49797
06/09/20,Karnataka,-,-,283298,6298,389232
06/09/20,Kerala,-,-,62555,337,84759
06/09/20,Ladakh,-,-,2127,35,2996
06/09/20,Madhya Pradesh,-,-,54649,1543,71880
06/09/20,Maharashtra,-,-,636574,26276,883862
06/09/20,Manipur,-,-,4975,36,6883
06/09/20,Meghalaya,-,-,1527,15,2916
06/09/20,Mizoram,-,-,718,0,1062
06/09/20,Nagaland,-,-,3392,10,4128
06/09/20,Odisha,-,-,93774,538,120221
06/09/20,Puducherry,-,-,11107,298,16566
06/09/20,Punjab,-,-,43849,1808,61527
06/09/20,Rajasthan,-,-,73245,1122,89363
06/09/20,Sikkim,-,-,1347,5,1901
06/09/20,Tamil Nadu,-,-,398366,7748,457697
06/09/20,Telengana,-,-,107530,886,140969
06/09/20,Tripura,-,-,8745,144,15109
06/09/20,Uttarakhand,-,-,16056,330,23961
06/09/20,Uttar Pradesh,-,-,195959,3843,259765
06/09/20,West Bengal,-,-,150801,3510,177701
07/09/20,Andaman and Nicobar Islands,-,-,2951,50,3332
07/09/20,Andhra Pradesh,-,-,394019,4417,498125
07/09/20,Arunachal Pradesh,-,-,3472,8,5000
07/09/20,Assam,-,-,96826,360,125459
07/09/20,Bihar,-,-,130485,750,147661
07/09/20,Chandigarh,-,-,3439,71,5763
07/09/20,Chhattisgarh,-,-,21198,380,45263
07/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2271,2,2575
07/09/20,Delhi,-,-,165973,4567,191449
07/09/20,Goa,-,-,15839,236,20829
07/09/20,Gujarat,-,-,84631,3105,104179
07/09/20,Haryana,-,-,60051,806,76549
07/09/20,Himachal Pradesh,-,-,5184,55,7415
07/09/20,Jammu and Kashmir,-,-,32327,784,43557
07/09/20,Jharkhand,-,-,36184,469,51063
07/09/20,Karnataka,-,-,292873,6393,398551
07/09/20,Kerala,-,-,64751,347,87841
07/09/20,Ladakh,-,-,2151,35,3036
07/09/20,Madhya Pradesh,-,-,55887,1572,73574
07/09/20,Maharashtra,-,-,644400,26604,907212
07/09/20,Manipur,-,-,5164,38,7022
07/09/20,Meghalaya,-,-,1556,16,3005
07/09/20,Mizoram,-,-,734,0,1114
07/09/20,Nagaland,-,-,3511,10,4178
07/09/20,Odisha,-,-,96364,546,124031
07/09/20,Puducherry,-,-,11632,314,17032
07/09/20,Punjab,-,-,45455,1862,63473
07/09/20,Rajasthan,-,-,74861,1137,90956
07/09/20,Sikkim,-,-,1371,5,1910
07/09/20,Tamil Nadu,-,-,404186,7836,463480
07/09/20,Telengana,-,-,110241,895,142771
07/09/20,Tripura,-,-,9048,149,15508
07/09/20,Uttarakhand,-,-,16648,341,24629
07/09/20,Uttar Pradesh,-,-,200738,3920,266283
07/09/20,West Bengal,-,-,154008,3562,180788
08/09/20,Andaman and Nicobar Islands,-,-,2997,50,3359
08/09/20,Andhra Pradesh,-,-,404074,4487,506493
08/09/20,Arunachal Pradesh,-,-,3596,8,5180
08/09/20,Assam,-,-,99076,370,128244
08/09/20,Bihar,-,-,132145,761,149027
08/09/20,Chandigarh,-,-,3734,74,5995
08/09/20,Chhattisgarh,-,-,22177,395,47280
08/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2291,2,2590
08/09/20,Delhi,-,-,168384,4599,193526
08/09/20,Goa,-,-,16427,245,21173
08/09/20,Gujarat,-,-,85907,3120,105509
08/09/20,Haryana,-,-,61611,829,78773
08/09/20,Himachal Pradesh,-,-,5370,56,7660
08/09/20,Jammu and Kashmir,-,-,32760,801,44570
08/09/20,Jharkhand,-,-,37550,482,52620
08/09/20,Karnataka,-,-,300770,6534,404324
08/09/20,Kerala,-,-,66997,359,89489
08/09/20,Ladakh,-,-,2211,35,3064
08/09/20,Madhya Pradesh,-,-,56909,1589,75459
08/09/20,Maharashtra,-,-,659322,27027,923641
08/09/20,Manipur,-,-,5358,38,7106
08/09/20,Meghalaya,-,-,1560,17,3034
08/09/20,Mizoram,-,-,735,0,1114
08/09/20,Nagaland,-,-,3685,10,4220
08/09/20,Odisha,-,-,99398,556,127892
08/09/20,Puducherry,-,-,12135,325,17316
08/09/20,Punjab,-,-,47020,1923,65583
08/09/20,Rajasthan,-,-,76427,1151,92536
08/09/20,Sikkim,-,-,1396,5,1939
08/09/20,Tamil Nadu,-,-,410116,7925,469256
08/09/20,Telengana,-,-,112587,906,145163
08/09/20,Tripura,-,-,9342,152,16135
08/09/20,Uttarakhand,-,-,17123,348,25436
08/09/20,Uttar Pradesh,-,-,205731,3976,271851
08/09/20,West Bengal,-,-,157029,3620,183865
09/09/20,Andaman and Nicobar Islands,-,-,3035,50,3392
09/09/20,Andhra Pradesh,-,-,415765,4560,517094
09/09/20,Arunachal Pradesh,-,-,3723,9,5402
09/09/20,Assam,-,-,101239,378,130823
09/09/20,Bihar,-,-,134391,765,150502
09/09/20,Chandigarh,-,-,3960,78,6372
09/09/20,Chhattisgarh,-,-,22792,407,50114
09/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2321,2,2617
09/09/20,Delhi,-,-,170140,4618,197135
09/09/20,Goa,-,-,16875,256,21630
09/09/20,Gujarat,-,-,87352,3133,106804
09/09/20,Haryana,-,-,63315,854,81059
09/09/20,Himachal Pradesh,-,-,5445,60,7831
09/09/20,Jammu and Kashmir,-,-,33251,815,45925
09/09/20,Jharkhand,-,-,39362,496,55296
09/09/20,Karnataka,-,-,308573,6680,412190
09/09/20,Kerala,-,-,68863,372,92515
09/09/20,Ladakh,-,-,2211,35,3102
09/09/20,Madhya Pradesh,-,-,58509,1609,77323
09/09/20,Maharashtra,-,-,672556,27407,943772
09/09/20,Manipur,-,-,5480,39,7202
09/09/20,Meghalaya,-,-,1716,17,3076
09/09/20,Mizoram,-,-,745,0,1123
09/09/20,Nagaland,-,-,3739,10,4245
09/09/20,Odisha,-,-,102185,569,131382
09/09/20,Puducherry,-,-,12581,337,17749
09/09/20,Punjab,-,-,49327,1990,67547
09/09/20,Rajasthan,-,-,77872,1164,94126
09/09/20,Sikkim,-,-,1413,7,1958
09/09/20,Tamil Nadu,-,-,416715,8012,474940
09/09/20,Telengana,-,-,115072,916,147642
09/09/20,Tripura,-,-,9653,161,16717
09/09/20,Uttarakhand,-,-,17473,360,26094
09/09/20,Uttar Pradesh,-,-,211170,4047,278473
09/09/20,West Bengal,-,-,160025,3677,186956
10/09/20,Andaman and Nicobar Islands,-,-,3078,51,3426
10/09/20,Andhra Pradesh,-,-,425607,4634,527512
10/09/20,Arunachal Pradesh,-,-,3906,9,5545
10/09/20,Assam,-,-,103504,396,133066
10/09/20,Bihar,-,-,135791,775,152192
10/09/20,Chandigarh,-,-,4140,80,6704
10/09/20,Chhattisgarh,-,-,24414,477,52932
10/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2346,2,2643
10/09/20,Delhi,-,-,172763,4638,201174
10/09/20,Goa,-,-,17156,262,22251
10/09/20,Gujarat,-,-,88688,3149,108133
10/09/20,Haryana,-,-,65143,882,83353
10/09/20,Himachal Pradesh,-,-,5597,63,8147
10/09/20,Jammu and Kashmir,-,-,33871,832,47542
10/09/20,Jharkhand,-,-,40659,512,56897
10/09/20,Karnataka,-,-,315433,6808,421730
10/09/20,Kerala,-,-,70917,384,95917
10/09/20,Ladakh,-,-,2329,35,3142
10/09/20,Madhya Pradesh,-,-,59850,1640,79192
10/09/20,Maharashtra,-,-,686462,27787,967349
10/09/20,Manipur,-,-,5548,40,7362
10/09/20,Meghalaya,-,-,1823,19,3197
10/09/20,Mizoram,-,-,750,0,1192
10/09/20,Nagaland,-,-,3787,10,4375
10/09/20,Odisha,-,-,105295,580,135130
10/09/20,Puducherry,-,-,12967,347,18084
10/09/20,Punjab,-,-,50558,2061,69684
10/09/20,Rajasthan,-,-,79450,1178,95736
10/09/20,Sikkim,-,-,1429,7,1989
10/09/20,Tamil Nadu,-,-,423231,8090,480524
10/09/20,Telengana,-,-,117143,927,150176
10/09/20,Tripura,-,-,9993,173,17252
10/09/20,Uttarakhand,-,-,18262,372,27211
10/09/20,Uttar Pradesh,-,-,216901,4112,285041
10/09/20,West Bengal,-,-,162992,3730,190063
11/09/20,Andaman and Nicobar Islands,-,-,3121,51,3465
11/09/20,Andhra Pradesh,-,-,435647,4702,537687
11/09/20,Arunachal Pradesh,-,-,4005,9,5672
11/09/20,Assam,-,-,105701,414,135805
11/09/20,Bihar,-,-,137544,785,153568
11/09/20,Chandigarh,-,-,4331,83,6987
11/09/20,Chhattisgarh,-,-,25855,493,55680
11/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2375,2,2671
11/09/20,Delhi,-,-,175400,4666,205482
11/09/20,Goa,-,-,17592,268,22890
11/09/20,Gujarat,-,-,90103,3164,109465
11/09/20,Haryana,-,-,66705,907,85944
11/09/20,Himachal Pradesh,-,-,5677,66,8466
11/09/20,Jammu and Kashmir,-,-,34215,845,49134
11/09/20,Jharkhand,-,-,42115,517,58079
11/09/20,Karnataka,-,-,322454,6937,430947
11/09/20,Kerala,-,-,72578,396,99266
11/09/20,Ladakh,-,-,2366,36,3177
11/09/20,Madhya Pradesh,-,-,61285,1661,81379
11/09/20,Maharashtra,-,-,700715,28282,990795
11/09/20,Manipur,-,-,5793,44,7470
11/09/20,Meghalaya,-,-,1842,20,3296
11/09/20,Mizoram,-,-,750,0,1333
11/09/20,Nagaland,-,-,3792,10,4636
11/09/20,Odisha,-,-,108001,591,139121
11/09/20,Puducherry,-,-,13389,353,18536
11/09/20,Punjab,-,-,51906,2149,72143
11/09/20,Rajasthan,-,-,80482,1192,97376
11/09/20,Sikkim,-,-,1470,7,2009
11/09/20,Tamil Nadu,-,-,429416,8154,486052
11/09/20,Telengana,-,-,119467,940,152602
11/09/20,Tripura,-,-,10255,173,17811
11/09/20,Uttarakhand,-,-,18783,377,28266
11/09/20,Uttar Pradesh,-,-,221506,4206,292029
11/09/20,West Bengal,-,-,166027,3771,193175
12/09/20,Andaman and Nicobar Islands,-,-,3157,51,3494
12/09/20,Andhra Pradesh,-,-,446716,4779,547686
12/09/20,Arunachal Pradesh,-,-,4126,10,5825
12/09/20,Assam,-,-,108329,430,138339
12/09/20,Bihar,-,-,139458,797,155445
12/09/20,Chandigarh,-,-,4600,86,7292
12/09/20,Chhattisgarh,-,-,27123,519,58643
12/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2413,2,2695
12/09/20,Delhi,-,-,178154,4687,209748
12/09/20,Goa,-,-,18065,276,23445
12/09/20,Gujarat,-,-,91343,3180,110809
12/09/20,Haryana,-,-,68525,932,88332
12/09/20,Himachal Pradesh,-,-,5839,71,8784
12/09/20,Jammu and Kashmir,-,-,34689,854,50712
12/09/20,Jharkhand,-,-,43328,532,59040
12/09/20,Karnataka,-,-,334999,7067,440411
12/09/20,Kerala,-,-,73900,410,102254
12/09/20,Ladakh,-,-,2387,38,3228
12/09/20,Madhya Pradesh,-,-,62936,1691,83619
12/09/20,Maharashtra,-,-,715023,28724,1015681
12/09/20,Manipur,-,-,6002,44,7579
12/09/20,Meghalaya,-,-,1889,24,3447
12/09/20,Mizoram,-,-,790,0,1379
12/09/20,Nagaland,-,-,3802,10,4946
12/09/20,Odisha,-,-,112062,605,143117
12/09/20,Puducherry,-,-,13783,365,19026
12/09/20,Punjab,-,-,53308,2212,74616
12/09/20,Rajasthan,-,-,81970,1207,99036
12/09/20,Sikkim,-,-,1486,8,2026
12/09/20,Tamil Nadu,-,-,435422,8231,491571
12/09/20,Telengana,-,-,121925,950,154880
12/09/20,Tripura,-,-,10734,182,18281
12/09/20,Uttarakhand,-,-,19428,388,29221
12/09/20,Uttar Pradesh,-,-,227442,4282,299045
12/09/20,West Bengal,-,-,169043,3828,196332
13/09/20,Andaman and Nicobar Islands,-,-,3202,51,3521
13/09/20,Andhra Pradesh,-,-,457008,4846,557587
13/09/20,Arunachal Pradesh,-,-,4253,10,5975
13/09/20,Assam,-,-,110885,453,140471
13/09/20,Bihar,-,-,141499,808,156703
13/09/20,Chandigarh,-,-,4864,92,7542
13/09/20,Chhattisgarh,-,-,27978,539,61763
13/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2444,2,2725
13/09/20,Delhi,-,-,181295,4715,214069
13/09/20,Goa,-,-,18576,286,24185
13/09/20,Gujarat,-,-,92678,3195,112174
13/09/20,Haryana,-,-,70713,956,91115
13/09/20,Himachal Pradesh,-,-,5962,73,9229
13/09/20,Jammu and Kashmir,-,-,35285,864,52410
13/09/20,Jharkhand,-,-,45074,542,60460
13/09/20,Karnataka,-,-,344556,7161,449551
13/09/20,Kerala,-,-,75844,425,105139
13/09/20,Ladakh,-,-,2414,39,3294
13/09/20,Madhya Pradesh,-,-,64398,1728,85966
13/09/20,Maharashtra,-,-,728512,29115,1037765
13/09/20,Manipur,-,-,6102,45,7731
13/09/20,Meghalaya,-,-,2020,25,3615
13/09/20,Mizoram,-,-,823,0,1414
13/09/20,Nagaland,-,-,3839,10,5064
13/09/20,Odisha,-,-,115279,616,146894
13/09/20,Puducherry,-,-,14228,370,19445
13/09/20,Punjab,-,-,55385,2288,77057
13/09/20,Rajasthan,-,-,82902,1221,100705
13/09/20,Sikkim,-,-,1503,11,2055
13/09/20,Tamil Nadu,-,-,441649,8307,497066
13/09/20,Telengana,-,-,124528,961,157096
13/09/20,Tripura,-,-,11132,194,18910
13/09/20,Uttarakhand,-,-,20153,402,30336
13/09/20,Uttar Pradesh,-,-,233527,4349,305831
13/09/20,West Bengal,-,-,172085,3887,199493
14/09/20,Andaman and Nicobar Islands,-,-,3243,51,3546
14/09/20,Andhra Pradesh,-,-,467139,4912,567123
14/09/20,Arunachal Pradesh,-,-,4379,10,6121
14/09/20,Assam,-,-,113133,469,141763
14/09/20,Bihar,-,-,143350,822,158285
14/09/20,Chandigarh,-,-,5170,93,7991
14/09/20,Chhattisgarh,-,-,31931,555,63991
14/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2488,2,2745
14/09/20,Delhi,-,-,184748,4744,218304
14/09/20,Goa,-,-,19129,290,24592
14/09/20,Gujarat,-,-,93883,3210,113500
14/09/20,Haryana,-,-,72587,975,93641
14/09/20,Himachal Pradesh,-,-,6114,77,9555
14/09/20,Jammu and Kashmir,-,-,35737,878,54096
14/09/20,Jharkhand,-,-,46583,555,61474
14/09/20,Karnataka,-,-,352958,7265,459445
14/09/20,Kerala,-,-,77699,439,108278
14/09/20,Ladakh,-,-,2436,40,3345
14/09/20,Madhya Pradesh,-,-,65998,1762,88247
14/09/20,Maharashtra,-,-,740061,29531,1060308
14/09/20,Manipur,-,-,6191,46,7875
14/09/20,Meghalaya,-,-,2075,26,3724
14/09/20,Mizoram,-,-,830,0,1428
14/09/20,Nagaland,-,-,3901,10,5083
14/09/20,Odisha,-,-,118642,626,150807
14/09/20,Puducherry,-,-,14570,385,19833
14/09/20,Punjab,-,-,57536,2356,79679
14/09/20,Rajasthan,-,-,84518,1236,102408
14/09/20,Sikkim,-,-,1505,14,2086
14/09/20,Tamil Nadu,-,-,447366,8381,502759
14/09/20,Telengana,-,-,127007,974,158513
14/09/20,Tripura,-,-,11536,200,19165
14/09/20,Uttarakhand,-,-,21040,414,31973
14/09/20,Uttar Pradesh,-,-,239485,4429,312036
14/09/20,West Bengal,-,-,175139,3945,202708
15/09/20,Andaman and Nicobar Islands,-,-,3278,52,3557
15/09/20,Andhra Pradesh,-,-,476903,4972,575079
15/09/20,Arunachal Pradesh,-,-,4531,11,6298
15/09/20,Assam,-,-,115054,482,144166
15/09/20,Bihar,-,-,145560,831,160366
15/09/20,Chandigarh,-,-,5300,98,8245
15/09/20,Chhattisgarh,-,-,33109,573,67327
15/09/20,Dadra and Nagar Haveli and Daman and Diu,-,-,2513,2,2763
15/09/20,Delhi,-,-,188122,4770,221533
15/09/20,Goa,-,-,19648,304,24898
15/09/20,Gujarat,-,-,95138,3227,114834
15/09/20,Haryana,-,-,74712,1000,96129
15/09/20,Himachal Pradesh,-,-,6182,82,9923
15/09/20,Jammu and Kashmir,-,-,36381,895,55325
15/09/20,Jharkhand,-,-,48112,561,62737
15/09/20,Karnataka,-,-,361823,7384,467689
15/09/20,Kerala,-,-,79809,454,110818
15/09/20,Ladakh,-,-,2475,41,3419
15/09/20,Madhya Pradesh,-,-,67711,1791,90730
15/09/20,Maharashtra,-,-,755850,29894,1077374
15/09/20,Manipur,-,-,6340,46,7971
15/09/20,Meghalaya,-,-,2151,27,3864
15/09/20,Mizoram,-,-,919,0,1468
15/09/20,Nagaland,-,-,3915,10,5214
15/09/20,Odisha,-,-,122024,637,155005
15/09/20,Puducherry,-,-,15027,394,20226
15/09/20,Punjab,-,-,58999,2424,82113
15/09/20,Rajasthan,-,-,86162,1250,104138
15/09/20,Sikkim,-,-,1521,16,2119
15/09/20,Tamil Nadu,-,-,453165,8434,508511
15/09/20,Telengana,-,-,129187,984,160571
15/09/20,Tripura,-,-,11925,207,19696
15/09/20,Uttarakhand,-,-,22213,429,33016
